Pic_id,Text,MetaphorOccurrence,Target,Source,SentimentCategory,text_ensure
984.jpg,巴黎咖啡为了让您能有一个舒适的环境进餐此处禁止吸烟谢谢您的配合,1,禁止吸烟标志,咖啡杯,0,"错误。

正确的图中文字是：

**巴黎咖啡**  
**为了让您能有一个舒适的环境进餐，  
此处禁止吸烟，谢谢您的配合。**"
985.jpg,香烟的颜色是蓝的我的肺是黑的,0,,,-1,"错误。  
正确的图中文字是：

香烟的颜色是蓝的／我的肺是黑的

xiāngyān de yánsè shì lánde  
wǒ de fèi shì hēi de  
xiànzài wǒ xiǎng huàn gè yánsè hǎi lái de jīma"
986.jpg,"共建低碳生活  
低碳生活 / 你我共享  
为了我们这个赖以生存的地球家园，为了我们美好的明天，从我做起，  
从现在做起，积极行动起来，节能、环保、绿色、低碳生活。  ",1,房子,草,1,"错误。  
正确的图中文字是：

共建低碳生活  
低碳生活 / 你我共享  
为了我们这个赖以生存的地球家园，为了我们美好的明天，从我做起，  
从现在做起，积极行动起来，节能、环保、绿色、低碳生活。  
For the earth is the survival of our homes, but also for a better life tomorrow,  
from now on, we should actively, action, energy saving,  
solar terms, recycling, green low carbon life."
987.jpg,"**低碳生活 绿色出行**  
健康低碳生活，从绿色出行开始  ",0,,,1,"错误。  
正确的图中文字是：

**低碳生活 绿色出行**  
健康低碳生活，从绿色出行开始  

图片下方的“诚联生活绿色出行”不在原图中文字中，是错误添加的。"
988.jpg,前能诚排从我做起中建节能减排低碳生活生活中的汤染能空气中村热物的漆度选到有责视府以是请坏生态系埃和人英正餐生存装发票的素件对大气标热的度四有白做四素的习惯如火山烤发点林火夹指石风仪等金有人为阳素如工业盛气环境保护童安节日能界地珠年月公月出门装物自己梦环保袋无论限免费波表教赛的爱料装热道办程用造星的光幅财时人类生产生活环魏通点不肉影辅的理菜度分光污袋包糕可见光红一欢社的美具地球日年电卖养如车美设户生的理光坊会对人的原群道收的赛方分教等,0,,,1,"The text in the image is incorrect. Here's the corrected version of the text:

**节能减排 从我做起**

建造中能低碳生活  
生活中的能效管理  
空气中温室气体的减少  
节能减排措施有责任  
保护生态环境，保证人类的生存  
要从每一个人的生活习惯做起  
如减少用电、节水、减少废气排放等  
不乱丢垃圾，养成环保习惯  
每个节约的举动都是在保护地球  
用环保袋，减少一次性塑料袋的使用  
参与地球日等环保活动，保护我们共同的家园。  

This version aligns with the theme of energy conservation, emission reduction, and environmental protection."
989.jpg,关爱老人，需要我们伸出“援手”。,1,拐杖,手,1,"错误。  
正确的图中文字是：关爱老人，需要我们伸出“援手”。"
990.jpg,"多一片绿叶，多一份温馨  
年年植树树成荫，代代造林林成森",0,,,1,"错误。  
正确的图中文字是：  
多一片绿叶，多一份温馨  
年年植树树成荫，代代造林林成森"
991.jpg,"
水墨海报  
PSD源文件  
63款  
开通VIP  
全店任下",0,,,0,"错误。  
正确的图中文字是：

水墨海报  
PSD源文件  
63款  
开通VIP  
全店任下"
992.jpg,,0,,,0,"错误。  
正确的图中文字是：

**Rodhae Provocatus**  
**R?DH?D**"
993.jpg,今天国安不吃面，吃面只吃打鲁面,1,比赛,文字,0,"错误。  
正确的图中文字是：  
**今天国安不吃面，吃面只吃打鲁面**"
994.jpg,纸用一圈树长一年请您节约用纸,1,树,纸,1,"错误。完整的图中文字应该是：

纸用一圈，树长一年  
请您节约用纸"
995.jpg,每一滴浪费都是地球的眼泪北京市政府宣,1,圆环,地球,0,"错误。  
正确的图中文字是：  
**每一滴浪费都是地球的眼泪**  
**北京市政府宣**"
996.jpg,更你微笑口常升好彩自然来微笑照务的好处有许多许多晋先就像前面说的我们要做表里咖一的人琵丝微笑照务那就要从内心深处微笑界把照务微笑的人当作身边的朋友亲人素对待不要把它当作一件工作来应付真正把微笑的意义物彻底底的在脸上表现出来会让人倍感系切的兄化,1,微笑,爱心,1,"错误。  
完整的图中文字是：  
“更你微笑口常升好彩自然来微笑照务的好处有许多许多晋先就像前面说的我们要做表里如一的人琵丝微笑照务那就要从内心深处微笑界把照务微笑的人当作身边的朋友亲人素对待不要把它当作一件工作来应付真正把微笑的意义彻底地在脸上表现出来会让人倍感亲切的温暖。”"
997.jpg,恒兰恩来之不易二物力维限浪费粮食从某种意义上说是犯罪凡事贵在坚持节约要从点滴做起尤其需要坚持一天两天可以一年两年呢更长时间呢不仅仅是对粮食要让节约内化为自觉成为习惯,0,,,1,"错误。图中文字应为：

---

传 / 承 / 中 / 国 / 传 / 统 / 文 / 化 / 美 / 德  
珍惜粮食  

一粥一饭，  
当思来之不易；  
半丝半缕，  
恒念物力维艰。

浪费粮食，从某种意义上说是“犯罪”。凡事贵在坚持，节约要从点滴做起，尤其需要坚持。一两天可以，一年两年呢？更长时间呢？不仅仅是对粮食，要让节约的内化为自觉，成为习惯。

---

你提供的文字有遗漏和错别字，例如：

- “恒兰恩来之不易”应为“一粥一饭，当思来之不易”
- “二物力维限”应为“恒念物力维艰”
- 中间一段文字内容也有遗漏和顺序错误。

这是图中完整且正确的文字内容。"
998.jpg,"节能我行动  低碳新生活  
你今天环保了吗？",1,低碳环保,绿色,1,"错误。

正确的图中文字是：

节能我行动  低碳新生活  
你今天环保了吗？

图中文字中并没有“婚号.请问”这一部分。"
999.jpg,"珍爱生命 请勿酒驾  
【醉酒】在指中央【伤】在杯中  
酒后驾车危险的诱惑，总不归路……",1,酒杯,马路,1,"错误。  
正确的图中文字是：

珍爱生命 请勿酒驾  
【醉酒】在指中央【伤】在杯中  
酒后驾车危险的诱惑，总不归路……"
1000.jpg,精品用心做设计江西站只为超越未来作品设计关爱儿童让爱成长关注留守儿童陪伴他们健康成长高清素材图层精细一作品一格式点击下载源文件尚越网络科技,1,心,树,1,"错误。以下是图片中的完整文字内容：

---

**红动中国·江西站**  
用心做设计，只为超越未来  
原创作品设计  

**关爱儿童 让爱成长**  
**CARING FOR CHILDREN TO LET LOVE GROW**  
**关注留守儿童陪伴他们健康成长**

（此处为部分装饰性无意义文字）

**高清素材—图层精细—原创设计作品—PSD格式**  
??点击下载源文件  

编号：7255573 红动中国（www.redocn.com） 尚蓝网络科技2  

---

你提供的文字有缺漏和错误，例如漏写了“CARING FOR CHILDREN TO LET LOVE GROW”等英文内容，也有内容顺序不准确。"
1001.jpg,"
厉行节俭  
反对浪费  
光盘行动  

点 | 菜 | 要 | 经 | 济  
剩 | 菜 | 要 | 打 | 包
```",1,盘子,景色,1,"错误。

正确的图中文字为：

```
厉行节俭  
反对浪费  
光盘行动  

点 | 菜 | 要 | 经 | 济  
剩 | 菜 | 要 | 打 | 包
```"
1002.jpg,"
福虎贺年  
恭贺新禧  新年快乐",0,,,1,"错误。  
正确的图中文字是：  

福虎贺年  
恭贺新禧  新年快乐"
1003.jpg,向一线工作人员 致敬众志成城武汉加油中国加油抗击新型冠状病毒,1,文字,肺,1,"错误。  
正确的图中文字如下：

上方小字：  
**向一线工作人员 致敬**  
**WUHANWUHAN**

中间大字：  
**众志成城**

下方文字：  
**武汉加油  中国加油**  
**抗击新型冠状病毒**"
1004.jpg,品牌创意高端找素材上红动网小年用爱呵护善待老人用心传播让世界变得更美好源文件可做户外大型广告画更多精彩高清作品,1,善意,爱心,1,"错误。

正确的图中文字如下：

---

**Design 品牌·创意高端 设计找红动**  
**找素材 上红动网**

**用爱呵护 善待老人**

**用心传播，让世界变得更美好**

（中间小字为英文段落，略）

高清PSD分层源文件 可做户外大型广告画  
关注红动 **1606355487**  
更多精彩高清原创作品

编号：7115461 红动中国（www.redocn.com） 1606355487

---"
1005.jpg,勤劳人 吉祥人富强、民主、文明、和谐，倡导自由、平等、公正、法治，爱国、敬业、诚信、友善  中宣部宣教局 中国文明网,0,,,1,"错误。

正确的图中文字如下：

**勤劳人 吉祥人**  
**友诚敬爱法公羊自由和文民富**  
**善信业国治正宪由谐明主程**  
**中宣部宣教局 中国文明网**"
1006.jpg,"绿色环保  
低碳生活  
保护环境从我做起",0,,,1,"错误。

正确的图中文字是：

**绿色环保  
低碳生活  
保护环境从我做起**"
1007.jpg,酒驾如同自杀,1,枪,车,0,"错误。

图中文字应为：**酒驾，如同自杀！**

图中英文翻译也存在错误，应为：**Drunk driving is like suicide!**

当前英文错误为：“Drunk driving ,like suicide！”中逗号使用错误，且语法不通顺。"
1008.jpg,"低碳生活 绿色家园  
低碳生活 绿色出行 让我们携起手来共创生态绿色家园  ",1,人,树叶,1,"错误。  
正确的图中文字如下：

**中文部分：**  
低碳生活 绿色家园  
低碳生活 绿色出行 让我们携起手来共创生态绿色家园  

**英文部分：**  
LOW CARBON LIVING GREEN TRAVEL TO BUILD ECO HOMES"
1009.jpg,离酒驾远一点，离家人近一点。,1,酒瓶,文字,0,"错误。图片中的中文文字有错别字和错漏。正确的图中文字应为：

**“离酒驾远一点，离家人近一点。”**"
1010.jpg,"赵高·《指鹿为马》  
难道它的尾巴不是棕红色的",0,,,0,"错误。  
正确的图中文字是：  
赵高·《指鹿为马》  
难道它的尾巴不是棕红色的  
15"
1011.jpg,满辣两牌乐普杯会益广告员采展多费作品号文明用语总是挂在您的耳边东南图文明微力量共建文明福定,1,嘴,手印,1,"回答：**错误**

**原因**：图片中的实际文字如下：

---

**DAY**  
**EVENING**

*Jewels by TRIFARI*

*Reprinted from the November, 1949, issue of HARPER'S BAZAAR*

---

你提供的文字“满辣两牌乐普杯会益广告员采展多费作品号文明用语总是挂在您的耳边东南图文明微力量共建文明福定”与图片中的英文广告文字完全不符。

这张图片是1949年11月《Harper's Bazaar》杂志上的一则**Trifari（翠法丽）珠宝广告**，并非中文宣传海报。"
1012.jpg,拒绝网络暴力拒绝键盘侠拒绝网络暴力语言暴力比生理暴力更痛你所说每一句话都是心理刀刺别人已所不欲勿施于人当个校园文明网民,1,文字,人,1,"回答：错误。

正确的图中文字如下：

```
拒绝网络暴力  
拒绝键盘侠  
拒绝网络暴力  
语言暴力比生理暴力更痛  
你所说每一句话都是心理刀刺别人  
己所不欲勿施于人  
当个校园文明网民
```"
1013.jpg,拒绝吸烟创意个性公益海报,0,,,0,"错误。  
图片中的完整文字是：  
“拒绝吸烟”  
“创意个性 公益海报 戒烟/酒驾/环保 PSD源文件”"
1014.jpg,"
勿忘刺痛记忆，永续和平追求
12·13
停止战争
热爱和平
3,000,000生命
12·13",1,手,鸟,0,"错误。

正确的图中文字是：

勿忘刺痛记忆，永续和平追求  
12·13  
STOP THE WAR  
LOVE THE PEACE  
3,000,000生命  
12·13"
1015.jpg,勿藏留某洗衣机广告闲妻良母菜酸汁饮料广告小别意酸酸欢聚心甜菜印刷公司广告除钞票外承印一切菜鲜花店广告今日本店的致瑰售价盘康热至可以买几朵送给太太菜美容院广告请不要同网刚走出本院人搭动她或许就是你的外祖母菜招聘广告招聘女秘书长相像妙龄思考像成年男子处事像成的女士工作起来像一头驴子饺子铺无所不包石灰厂白手起家当铺当之无馆子公司以帽取人理发店一毛不拔药店自讨苦吃,0,,,0,"The text in the image appears to contain numerous errors and nonsensical phrases. It seems to be a mix of various advertisements, but the text has been corrupted or scrambled.

Here’s an attempt to correct the obvious errors, though it’s still unclear whether the text is intentionally nonsensical or a result of a mistake:

1. 洗衣机广告——闲妻良母
2. 菜酸汁饮料广告——小别意酸酸欢聚心甜
3. 印刷公司广告——除钞票外，承印一切
4. 鲜花店广告——今天本店的致瑰售价
5. 美容院广告——请不要同网刚走出本院人搭动，她或许就是你的外祖母
6. 招聘广告——招聘女秘书，长相像妙龄，思考像成年男子，处事像成的女士，工作起来像一头驴子
7. 饺子铺无所不包
8. 石灰厂——白手起家
9. 当铺——当之无馆子
10. 公司——以帽取人
11. 理发店——一毛不拔
12. 药店——自讨苦吃

It’s clear that many phrases don’t make sense, and they likely contain some form of distortion, possibly from a poor translation or an error during processing. The original text seems to be a mix of various advertisements, some of which are nonsensical or inappropriate.

Would you like me to help with further clarification or corrections?"
